Lat,Lng,HDD30,CDD30
27.58333,-97.45,921,3308
28.866670000000003,-98.71667,1119,3331
34.43333,-100.28333,3269,2065
29.266666999999998,-103.3,2455,1268
28.46667,-98.26666999999999,1200,3376
34.95,-100.9,3883,1586
33.6,-95.033333,2972,2090
35.116667,-101.36666,4446,1239
32.4,-97.333333,2158,2604
30.33333,-95.08333,1809,2533
30.53333,-95.15,1920,2473
31.833333000000003,-99.43333299999999,2622,2142
30.58333,-96.36667,1616,2938
32.383333,-100.85,2825,2208
29.7,-96.533333,1636,2812
30.316667,-95.45,1647,2793
31.566670000000002,-101.25,2871,2103
34.11667,-99.73333000000001,3268,2294
31.783333000000002,-105.46666,3207,1577
27.8,-97.4,950,3497
32.083333,-96.45,2383,2398
31.433333,-102.11666,2312,2513
31.3,-95.55,2121,2370
33.8,-101.2,3459,1641
28.716666999999998,-99.866667,1047,3558
29.133333,-97.31666700000001,1288,2996
32.916667,-94.7,2337,2401
36.01667,-102.61667,5241,920
36.01667,-102.55,4848,1076
32.9,-97.03333,2370,2568
32.85,-96.85,2219,2878
29.05,-96.216667,1422,2800
33.533333,-94.7,2723,2103
31.866670000000003,-105.23333000000001,3062,1861
29.366670000000003,-100.81667,1417,3226
33.816666999999995,-96.56666700000001,2980,2079
33.2,-97.1,2650,2269
28.666666999999997,-99.166667,1317,3238
34.55,-102.31667,4644,1081
30.21667,-97.98333000000001,1800,2584
32.116667,-98.333333,2724,2066
35.85,-101.96666,4584,1310
32.88333,-97.45,2608,2358
28.716666999999998,-100.5,1308,3439
32.4,-98.81666700000001,3054,2011
31.83333,-105.93333,3178,1470
31.783333000000002,-106.5,2543,2254
30.35,-97.36667,1543,2931
32.883333,-95.766667,2765,2053
28.05,-99.35,1137,3584
31.483333000000002,-98.06666700000001,2481,2175
31.71667,-96.11667,2022,2515
26.55,-99.13333,835,4105
27.216666999999998,-98.133333,973,3564
32.55,-96.666667,2380,2452
29.683333,-97.1,1422,2944
29.133333,-98.15,1522,3003
33.983333,-101.33333,3925,1524
36.433333000000005,-100.13333,4663,1455
30.6,-103.88333,2835,1277
31.25,-105.8,3069,1793
30.883333,-102.88333,2221,2403
28.466666999999998,-98.81666700000001,1297,3356
31.03333,-96.48333000000001,1800,2628
30.283333000000002,-98.866667,1916,2353
28.95,-95.333333,1234,3003
27.866667,-98.616667,1117,3501
34.63333,-102.71667,4330,1154
32.78333,-101.35,2670,2133
33.616667,-97.133333,3006,2167
33.63333,-97.06667,2936,2161
29.3,-94.8,1008,3268
31.85,-101.43333,2963,1993
31.616667,-97.733333,1991,2504
30.6763,-97.7208,1998,2584
32.716667,-95.05,2658,2066
32.23333,-97.75,2553,2370
31.45,-98.56666700000001,2100,2260
28.666666999999997,-97.383333,1023,3318
29.5,-97.45,1698,2704
33.08333,-98.58333,2904,2310
31.23333,-102.88333,2502,2494
30.7,-97.33333,2036,2570
32.933333000000005,-97.083333,2649,2340
33.133333,-96.1,2839,2131
31.05,-95.133333,1850,2522
36.25,-101.4,4786,1296
33.61667,-100.31667,3394,1989
29.45,-96.93333299999999,1344,2981
31.7,-98.116667,2392,2260
26.2,-97.716667,737,3736
34.38333,-102.11667,4283,1172
33.166667,-99.716667,2830,2401
27.3,-98.68333299999999,964,3670
32.15,-94.8,2549,2128
33.8,-98.2,3236,2051
34.816666999999995,-102.4,4342,1274
32.0,-98.016667,2639,2125
32.016667,-97.133333,2095,2596
29.35,-99.16667,1592,2779
31.85,-99.56667,2755,2021
29.98333,-95.36667,1525,2893
29.65,-95.28333,1174,3179
29.91667,-95.15,1583,2722
29.98333,-101.18333,1888,2741
30.733333000000002,-95.56666700000001,1835,2600
33.2,-98.166667,2884,2205
31.96667,-95.26666999999999,2194,2383
33.25,-100.56666,3310,2017
32.75,-94.333333,2657,2081
31.35,-96.133333,1836,2534
30.28333,-98.4,2047,2482
30.45,-99.8,2357,2193
28.883333,-97.916667,1418,2939
32.55,-96.26666999999999,2599,2301
31.0,-104.1,2996,1392
30.066670000000002,-99.11667,2355,2059
31.08333,-97.68333,2190,2477
27.583333000000003,-97.983333,1001,3404
29.916666999999997,-96.883333,1409,2994
28.95,-99.85,1382,3267
31.983333000000002,-106.6,2592,2180
29.25,-103.78333,1298,3534
32.33333,-100.91667,2766,2151
32.81667,-95.53333,3148,1827
33.75,-99.15,3037,2392
32.733333,-101.95,3260,1705
31.066667,-98.18333299999999,2510,2217
29.816667,-101.51666,1914,3188
27.51667,-99.46667,931,4213
33.033333,-96.483333,2710,2212
33.56667,-102.38333,3650,1515
30.416666999999997,-97.016667,1869,2577
30.05,-94.8,1669,2608
36.233333,-100.26666,4753,1456
33.91667,-102.33333,3823,1428
30.716666999999998,-94.95,2086,2356
30.733333000000002,-98.666667,2203,2459
32.5,-94.733333,2319,2355
32.35,-94.65,2105,2431
31.116667,-95.43333299999999,2094,2427
33.63333,-101.85,3508,1769
31.23333,-94.75,1900,2480
29.66667,-97.63333,1732,2737
29.23333,-98.8,1402,2859
30.933333,-95.916667,1953,2586
30.216666999999998,-103.21666,2685,1506
30.3,-104.01666999999999,3383,1128
31.3,-96.883333,1785,2752
32.55,-94.366667,2574,2117
30.75,-99.233333,2318,2234
34.016667,-100.78333,3209,1961
28.7,-95.966667,1272,2994
28.066670000000002,-97.88333,1102,3312
26.2,-98.216667,719,3898
26.183329999999998,-98.23333000000001,625,4178
31.133333,-102.2,2077,2619
26.5,-98.383333,789,3933
29.8,-99.25,2064,2308
31.433333,-97.4,2306,2472
33.28333,-96.56667,2843,2060
35.233333,-100.6,3677,1619
34.716667,-100.53333,3444,1963
30.983333000000002,-100.1,2340,2168
31.683333,-96.483333,2196,2468
35.7,-100.63333,4546,1435
31.933329999999998,-102.2,2716,2139
32.0,-102.08333,2479,2241
32.71667,-95.36667,2726,2101
32.78333,-98.06667,2193,2677
26.21667,-98.28333,740,4128
31.58333,-102.88333,2574,2398
33.7,-102.76666,3847,1377
30.666666999999997,-104.0,3247,946
33.166667,-94.95,2896,2072
33.18333,-95.23333000000001,2654,2153
34.216667,-102.71666,4286,1255
33.95,-102.78333,3980,1372
33.466667,-99.533333,2886,2320
31.6,-94.583333,2150,2555
31.95,-96.7,2394,2454
29.7,-98.233333,1840,2545
29.266666999999998,-95.916667,1367,2805
29.266666999999998,-97.766667,1600,2731
31.46667,-100.48333000000001,2588,2192
33.38333,-98.75,2586,2430
34.183333000000005,-102.13333,4149,1230
30.1,-93.75,1710,2452
30.23333,-93.73333000000001,1754,2394
30.516666999999998,-101.16666,2692,2000
34.016667,-100.3,3257,2064
31.5,-99.93333299999999,2110,2613
28.71667,-96.25,1351,2888
31.766666999999998,-95.633333,1948,2458
35.51667,-100.95,4357,1425
30.116670000000003,-101.56667,2131,2704
30.26667,-101.45,2235,2483
35.333333,-101.38333,4723,1153
29.316670000000002,-103.21667,1860,2419
33.65,-95.533333,2972,2197
28.883333,-99.1,1446,3025
31.416666999999997,-103.53333,2577,2389
31.73333,-102.6,2589,2340
36.216667,-100.78333,4921,1267
29.66667,-103.16667,1807,2842
29.233333000000002,-96.2,1456,2890
33.4,-96.966667,2862,2451
31.91667,-104.78333,3577,1038
33.183333000000005,-102.83333,3556,1506
33.9,-101.33333,3927,1490
28.66667,-96.55,1055,3278
27.83333,-97.05,909,3643
29.95,-94.01666999999999,1447,2823
26.066667000000002,-97.2,667,3714
26.55,-97.43333,894,3355
28.433329999999998,-96.4,1127,3239
33.2,-101.36666,3063,1990
29.05,-98.583333,1452,3026
29.91667,-99.76666999999999,2468,1883
29.55,-104.38333,1342,3490
31.96667,-98.5,2464,2305
32.366667,-99.2,2609,2335
34.3,-99.733333,3365,2140
26.483333000000002,-97.783333,805,3670
31.9,-103.91666,2300,2440
29.96667,-97.45,1986,2544
28.3,-97.28333,1001,3184
28.4,-97.28333,1080,3143
26.366667,-98.8,866,4021
32.1,-98.966667,2729,2111
31.9,-100.5,2605,2459
27.783333000000002,-97.65,996,3507
28.01667,-97.05,1192,3182
30.0,-100.2,2232,2002
32.45,-100.53333,2890,2061
32.85,-100.46666,3048,2008
31.8,-95.15,2181,2377
31.066670000000002,-94.1,2173,2366
31.46667,-100.43333,2396,2383
29.416666999999997,-98.483333,1573,3038
29.883333,-97.93333299999999,1629,2913
31.183333,-98.733333,2159,2489
30.133333,-102.4,2440,2096
26.21667,-97.83333,742,3867
29.766666999999998,-96.15,1530,2839
29.45,-98.7,1494,2872
32.733333,-102.63333,3169,1830
33.6,-99.266667,3083,2269
35.23333,-100.25,4026,1637
30.666666999999997,-101.85,2244,2551
33.633333,-96.616667,2850,2137
31.166666999999997,-105.35,3336,1432
34.466667,-101.3,4222,1333
28.033333000000002,-97.516667,1204,3056
30.016666999999998,-97.166667,1795,2764
32.733333,-100.91666,3079,2008
30.33333,-96.53333,1811,2869
30.58333,-100.65,2691,2128
36.2,-101.18333,3734,1726
33.483333,-100.88333,3355,1839
32.95,-99.8,2862,2364
32.21667,-98.18333,2723,2089
31.85,-100.98333000000001,2764,2193
31.03333,-97.53333,2049,2597
36.333333,-102.06666,4927,1093
29.616670000000003,-95.63333,1475,2950
33.15,-95.6,2699,2275
33.166667,-101.78333,3523,1609
30.566667,-97.416667,1978,2599
31.05,-97.466667,2191,2551
33.41667,-94.08333,2893,2138
29.48333,-95.63333,1323,2967
33.166667,-99.216667,2904,2251
28.46667,-98.55,1213,3379
31.183329999999998,-93.56667,2243,2250
31.41667,-106.08333,2831,1819
30.8,-94.18333,1864,2402
33.75,-99.8,3009,2370
34.53333,-101.8,4156,1318
34.416667,-100.88333,3549,1810
32.33333,-95.26666999999999,1958,2521
29.216666999999998,-99.783333,1506,2951
29.21667,-99.75,1579,2972
30.566670000000002,-104.48333000000001,2871,1553
31.03333,-104.85,3057,1640
34.15,-99.266667,3225,2266
28.85,-96.91667,1248,3203
31.6,-97.21667,2255,2614
31.616670000000003,-97.21667,2164,2840
30.33333,-96.16667,1771,2754
31.666666999999997,-100.71666,2795,2055
32.33333,-96.83333,2130,2608
32.75,-97.8,2835,2215
28.1,-97.41667,1149,3122
34.866667,-100.21666,3057,2194
26.15,-97.966667,755,3791
31.85,-97.333333,2335,2470
33.98333,-98.51666999999999,3024,2396
32.7,-96.033333,2833,2057
31.78333,-103.2,2621,2307
31.96667,-99.95,2343,2399
33.3,-94.16667,2813,2047
29.3,-97.15,1557,2737
31.7,-106.31666000000001,2557,2372
26.883333,-99.31666700000001,903,4097
40.85,-109.06667,6752,479
40.45,-111.78333,6163,666
40.6,-111.63333,9688,28
40.31667,-110.26666999999999,8070,243
37.433333000000005,-112.48333000000001,7086,190
37.216667,-109.18333,4734,1464
38.25,-111.98333000000001,7763,131
38.61667,-109.61667,4717,1706
38.283333,-112.61666000000001,6476,405
37.08333,-111.66667,4166,1673
39.866667,-111.53333,7802,171
38.716667,-112.96666,6288,532
37.616667,-109.46666,5482,921
37.6,-112.86667,9924,9
37.283333,-109.55,5252,1059
40.85,-111.88333,5937,861
37.91667,-111.41667,6030,539
41.51667,-112.03333,6331,649
37.65,-112.16667,8910,39
37.53333,-110.71667,4117,2031
39.9,-113.71666,6167,670
38.45,-109.83333,5653,1143
38.15,-109.75,5696,1073
38.28333,-111.26666999999999,5604,1028
39.216667,-111.01666000000002,6748,429
38.65,-109.4,5313,1174
37.7,-113.1,5978,704
37.71667,-109.08333,7038,359
38.166667,-112.28333,6754,328
40.91667,-111.4,7635,178
40.93333,-111.16667,8369,83
41.55,-112.11666000000001,6559,676
40.616667,-111.78333,5441,1197
41.83333,-112.05,6395,787
40.4,-111.53333,7866,163
39.35,-112.56667,6198,809
39.283333,-112.65,6238,799
38.8,-109.3,5264,1289
40.416667,-109.33333,7111,702
40.48333,-111.9,5251,1172
40.166667,-110.41666000000001,7205,420
40.2,-112.95,5963,1038
40.966667,-111.43333,7647,255
39.966667,-111.96666,6334,815
39.6,-111.21667,11452,1
37.683333000000005,-113.66666000000001,6780,377
39.35,-111.6,6547,592
37.766667,-111.6,5946,607
39.11667,-113.95,5933,831
40.266667,-112.08333,6799,391
40.98333,-111.88333,5913,886
38.083333,-111.13333,6557,624
38.966667,-112.33333,5900,748
39.83333,-113.4,5729,1183
40.93333,-109.41667,7723,241
40.283333,-109.85,7324,614
38.58333,-112.33333,6701,437
40.716667,-112.2,5364,1300
38.933333000000005,-114.03333,5967,724
39.0,-110.16666000000001,5442,1292
41.55,-113.93333,7723,300
39.11667,-111.81667,6227,561
38.25,-110.16667,5855,869
38.366667,-110.71666,5473,1278
40.433333000000005,-110.8,8136,137
41.6,-111.56667,8673,93
40.516667,-111.41666000000001,7011,344
39.433333000000005,-111.01666000000002,7810,257
37.86667,-110.38333,4013,2117
37.38333,-109.06667,5739,871
41.23333,-111.71667,7621,251
40.033333,-113.98333000000001,6849,327
40.366667,-109.33333,7292,524
40.33333,-112.6,6282,776
40.65,-111.28333,7816,191
37.05,-112.51666000000002,5007,742
38.8,-112.43333,5714,969
40.73333,-113.2,6559,897
37.51667,-111.98333000000001,5926,490
38.516667,-111.88333,7686,126
41.816666999999995,-111.31666000000001,8492,145
38.3,-109.21667,7067,394
37.2,-113.26666000000002,3466,1865
39.566666999999995,-111.86666000000001,6194,731
39.73333,-112.3,6838,662
38.4,-111.65,7784,119
41.76667,-111.83333,7174,522
41.733333,-111.81666000000001,6723,684
41.66667,-111.9,7554,374
37.15,-114.01666999999999,3355,1666
40.55,-109.66667,7726,324
41.0,-109.71666,7331,338
39.266667,-111.65,6810,386
38.45,-112.23333000000001,6197,383
37.15,-109.86666000000001,4703,1515
38.41667,-113.08333,6116,715
38.583333,-109.55,4455,1743
37.8,-113.91666000000001,6192,547
37.866667,-109.33333,7288,257
37.01667,-110.2,4374,1600
41.033333,-111.66666000000001,7355,358
39.566666999999995,-111.65,7248,292
40.75,-111.71666,6954,392
40.2,-110.06666000000001,7345,525
37.61667,-109.98333000000001,6180,645
40.41667,-110.05,7580,352
39.7,-111.83333,5856,811
37.483333,-113.3,5704,631
39.366667,-112.33333,5634,1153
41.216667,-111.98333000000001,5868,980
41.233333,-112.03333,5896,909
40.31667,-111.65,5620,893
37.283333,-112.63333,5261,712
40.28333,-111.73333000000001,5564,1016
40.083333,-109.68333,6964,817
37.816666999999995,-112.43333,7319,211
41.816666999999995,-113.33333,7245,428
37.833333,-112.83333,6523,481
39.61667,-113.86667,6115,783
41.25,-111.85,8168,238
40.366667,-111.73333000000001,5848,796
40.25,-111.65,5264,1028
41.666667,-111.18333,10165,56
38.766667,-112.08333,6261,418
41.9,-111.81666000000001,6951,578
41.15,-112.0,6142,746
40.3,-109.98333000000001,7550,483
41.8,-113.41667,7427,422
37.1,-113.58333,3103,2471
38.966667,-111.86666000000001,6457,543
38.91667,-111.41667,8688,87
40.76667,-112.1,5871,971
40.76667,-111.96667,5631,1066
40.76667,-111.88333,5095,1190
39.95,-111.78333,6180,826
39.25,-112.1,6839,525
39.783333,-111.11666000000001,10329,25
39.68333,-111.2,9821,22
40.6,-111.58333,10318,13
40.55,-111.5,7922,161
41.966667,-112.71666,7383,450
39.916667,-111.08333,10441,13
40.083333,-111.6,5663,907
39.55,-110.41666000000001,7484,315
39.55,-110.38333,6849,509
41.71667,-112.43333,6954,646
38.966667,-109.71666,5563,1234
40.45,-111.71666,6456,774
40.533333,-112.3,5755,988
41.7,-112.18333,6482,730
41.91667,-111.96667,7708,323
37.616667,-112.05,6103,376
40.366667,-111.9,6481,610
40.45,-109.51666999999999,7347,499
40.08333,-112.45,6697,553
37.35,-113.66667,4395,1077
38.48333,-113.41667,5757,899
40.8,-111.4,7570,239
40.733333,-114.03333,6002,1088
41.516667,-111.16666000000001,9649,60
43.11667,-72.78333,8729,111
43.133333,-72.45,7182,409
44.483333,-73.2,7665,489
43.383333,-72.616667,8124,246
44.0,-72.533333,8805,144
43.966667,-73.2,7629,387
43.266667,-73.05,8096,174
44.933333000000005,-72.666667,7838,275
44.51667,-73.11667,7875,326
44.93333,-72.51666999999999,9610,81
44.2,-72.56667,8245,225
44.53333,-72.6,8839,166
44.53333,-72.81667,11041,17
44.933333000000005,-72.2,7973,313
42.75,-72.93333,7880,212
43.88333,-72.81667,8173,190
43.6,-72.96667,7304,317
44.83333,-73.08333,8133,358
44.45,-72.033333,7806,296
44.63333,-73.3,7479,458
44.06667,-72.96667,8968,104
42.783333,-72.533333,6931,482
44.35,-72.75,8266,203
44.65,-71.983333,9394,126
43.63333,-72.46667,8130,255
36.66667,-81.96667,4940,736
37.31667,-77.95,4364,1125
37.333333,-78.833333,4510,1052
37.75,-77.483333,4170,1131
36.66667,-75.91667,3271,1506
37.333333,-79.533333,4439,1021
39.15,-77.983333,5103,897
38.516667,-78.43333299999999,6898,180
36.85,-82.8,4655,937
37.2,-80.4,5559,533
37.1,-81.116667,5754,400
37.7,-78.3,4645,1111
37.05,-78.95,4726,1015
37.533333,-79.68333299999999,4376,1172
37.083333,-81.333333,6320,225
37.03333,-77.95,4272,1158
37.05,-78.633333,4290,1146
38.016667,-78.43333299999999,4103,1212
36.816666999999995,-78.5,4188,1316
36.83333,-79.36667,4628,971
38.25,-76.96667,3761,1527
38.2,-77.36667,4252,1155
37.8,-80.0,4920,846
37.63333,-77.8,4335,1193
38.466667,-78.0,4192,1256
38.45,-78.93333299999999,5333,758
36.533333,-79.366667,3970,1418
36.683333000000005,-77.55,3839,1298
37.3,-78.4,4023,1218
36.916667,-80.31666700000001,5820,369
38.3,-77.466667,4455,1182
36.666667,-80.916667,5728,410
37.95,-79.95,5215,679
37.266667,-82.1,4535,1035
36.68333,-76.78333,3820,1210
37.3,-77.3,3334,1619
38.0,-79.833333,5585,579
36.6,-78.3,3806,1383
37.033333,-76.35,3535,1432
36.76667,-77.78333,4053,1127
36.91667,-82.06667,5106,631
37.783333,-79.43333299999999,4896,881
39.11667,-77.7,5031,911
38.1,-77.9,4779,854
38.666667,-78.383333,4548,862
37.33333,-79.2,4354,1075
36.83333,-81.51666999999999,4975,643
36.7,-79.883333,4734,921
37.41667,-76.33333,4138,1148
38.416667,-79.583333,6430,272
38.01667,-78.45,4428,991
39.066666999999995,-77.883333,5716,625
36.883333,-76.2,3368,1612
37.58333,-75.81667,3698,1334
36.75,-83.05,4902,828
36.78333,-80.03333,4243,1112
38.216667,-78.1,4643,1042
37.05,-80.766667,5293,574
37.1,-81.8,5290,622
37.5,-77.33333,3919,1435
37.31667,-79.96667,4284,1134
37.0,-79.9,4444,984
36.883333,-81.766667,5082,734
36.7,-78.88333,4252,1159
37.23333,-80.71667,5438,564
38.15,-79.083333,5447,622
38.98333,-77.46667,5237,824
36.93333,-77.46667,3926,1409
36.63333,-80.26666999999999,4413,967
36.73333,-76.6,3467,1427
37.81667,-75.98333000000001,3766,1575
38.633333,-78.766667,4791,928
37.666667,-78.95,4425,976
36.98333,-77.0,3652,1356
37.733333,-77.016667,3908,1254
38.68333,-77.76666999999999,4744,956
37.95,-76.75,3902,1282
38.933333000000005,-77.45,4925,1075
38.85,-77.03333,4055,1531
37.51667,-76.81667,3619,1446
37.26667,-76.7,3629,1364
39.18333,-78.15,5103,907
39.18333,-78.11667,5204,855
36.96667,-82.56667,4901,605
38.6,-78.65,5099,848
36.933333000000005,-81.083333,5542,503
46.95,-123.75,5161,34
47.266667,-123.71666,5706,48
48.533333,-122.6,5138,54
45.81667,-121.26666999999999,7176,201
47.76667,-121.48333000000001,5851,116
45.766667,-122.53333,5165,160
48.783333,-122.53333,5400,67
48.71667,-122.51666999999999,4980,68
46.0,-120.3,6810,358
49.0,-122.75,5862,27
48.98333,-117.35,7473,256
47.55,-122.66666000000001,4994,158
47.166667,-122.0,5522,124
45.86667,-121.96667,6493,140
47.416667,-121.73333000000001,6490,66
46.7,-122.98333000000001,4500,255
47.83333,-120.03333,5997,693
48.21667,-117.75,6965,360
48.0,-119.65,5998,783
48.966667,-122.33333,5430,79
47.566666999999995,-124.28333,5596,11
47.2,-120.95,6810,275
46.916667,-117.41666000000001,6425,263
48.56667,-119.75,7392,372
48.533333,-121.75,5518,121
46.66667,-118.88333,5538,616
46.05,-122.2,5290,299
47.966667,-118.98333000000001,6235,692
48.266667,-122.66666000000001,5429,15
47.36667,-123.16667,5542,100
45.61667,-121.15,4681,895
48.25,-121.6,5639,204
47.65,-118.15,7450,293
46.316666999999995,-117.98333000000001,5547,561
48.716667,-121.13333,6060,231
46.98333,-120.53333,6785,330
47.0,-123.36666000000001,5222,127
46.4,-119.15,5464,477
48.183333000000005,-123.38333,6332,79
47.7,-120.31667,6502,423
47.3,-119.53333,5836,900
48.033333,-122.2,5199,121
47.95,-124.4,5673,32
46.51667,-122.15,5650,111
46.01667,-121.28333,7563,61
47.333333,-122.81666000000001,5101,113
46.766667,-124.08333,5362,13
46.38333,-123.56667,5343,44
47.48333,-118.18333,7178,245
47.683333000000005,-119.1,6487,619
46.75,-118.83333,5584,718
48.2,-120.78333,8824,61
46.96667,-123.93333,5106,30
47.23333,-123.98333000000001,5704,16
46.25,-118.86667,4979,752
46.216667,-119.13333,4731,909
47.383333,-122.23333000000001,4624,219
46.75,-117.8,5997,472
47.383333,-121.96666,5750,99
47.6,-120.65,6717,421
47.0,-118.58333,6033,552
46.36667,-124.03333,5443,8
46.75,-121.81667,7626,62
46.133333,-122.93333,4900,148
48.6,-120.43333,7896,311
47.13333,-122.26666999999999,5626,93
45.95,-119.3,5050,715
48.1,-120.01666999999999,6934,521
47.85,-121.98333000000001,5195,143
46.033333,-121.61666000000001,6669,216
48.43333,-122.38333,5197,47
46.5,-120.16667,6037,452
47.15,-121.93333,6135,78
48.68333,-121.25,6043,190
48.166667,-117.08333,7189,240
48.866667,-117.8,6594,424
46.85,-123.23333000000001,5145,129
47.35,-118.66666000000001,6582,435
48.6116,-122.8063,5670,1
46.96667,-122.9,5531,97
48.43333,-119.53333,6737,564
46.8,-119.03333,6236,400
46.61667,-121.66667,5769,189
47.3,-121.83333,5847,87
47.766667,-120.66666000000001,7502,155
46.466667,-117.63333,6017,432
48.1,-123.41666000000001,5586,42
48.083333,-122.76666000000002,5124,40
46.65,-119.9,4880,1142
46.25,-119.75,5135,680
46.766667,-117.2,6688,276
47.2,-122.33333,4991,153
47.833333,-122.88333,5351,148
47.95,-124.55,5776,23
47.166667,-119.85,5970,618
46.78333,-121.73333000000001,9941,28
46.65,-123.71667,5768,24
48.65,-118.73333000000001,8018,166
46.3,-119.3,5133,739
47.116667,-118.36666000000001,6509,466
47.3,-117.33333,6839,303
48.73333,-121.06667,6262,266
47.08333,-117.58333,6418,337
48.06667,-124.11667,5701,76
45.95,-120.66667,7122,212
47.65,-122.3,4615,192
47.68333,-122.25,4756,174
47.43333,-122.3,4797,173
48.5,-122.21666,5213,65
48.08333,-123.06667,6305,9
47.2,-123.1,5227,147
45.63333,-122.21667,5725,104
46.83333,-119.66667,5328,808
47.55,-121.85,5393,101
47.666667,-117.41666000000001,6820,394
47.28333,-121.33333,9156,35
47.883333,-121.73333000000001,5167,111
48.316666999999995,-120.66666000000001,6597,442
47.75,-121.08333,9630,12
46.333333,-120.0,5205,714
47.25,-122.41667,4650,167
46.48333,-122.81667,5082,164
48.78333,-119.41667,6226,471
48.65,-121.68333,6353,90
45.63333,-122.65,4990,197
46.1,-118.28333,4882,957
46.483333,-120.36666000000001,5553,779
47.666667,-120.08333,7217,464
47.983333,-118.0,6883,485
47.416667,-120.31666000000001,5533,832
47.4,-120.2,5950,775
46.05,-118.46667,5498,487
47.833333,-118.75,7254,341
48.466667,-120.18333,7487,324
46.56667,-120.53333,6104,431
37.416667,-81.016667,5645,442
38.55,-79.75,6839,232
39.366667,-79.366667,6974,225
37.8,-81.166667,6104,319
37.78333,-81.11667,5427,529
39.033333,-79.93333299999999,6049,465
39.45,-81.116667,5565,732
37.3,-81.21667,4891,663
37.633333,-80.883333,5145,799
39.666667,-79.616667,6277,385
38.18333,-80.13333,6270,420
38.983333,-80.233333,5741,542
39.5,-78.3,5341,782
39.23333,-81.18333,5463,760
39.05,-79.43333299999999,7181,134
38.366667,-81.6,4644,978
39.266667,-80.35,5508,742
38.48333,-81.35,5017,903
39.68333,-79.78333,7058,297
38.48333,-81.26666999999999,4730,947
39.016667,-81.333333,5345,915
37.98333,-82.38333,4977,828
38.88333,-79.85,6036,416
39.45,-80.166667,5522,679
37.583333,-81.116667,6012,427
38.666667,-79.333333,5243,543
37.366667,-81.55,5058,779
38.666667,-80.766667,5021,904
38.8,-79.71667,7177,169
38.933333000000005,-80.85,5364,787
38.283333,-82.1,4831,1085
38.683333000000005,-82.18333299999999,4999,987
38.36667,-82.55,4583,1111
38.41667,-82.5,4737,1128
39.383333,-77.883333,5407,745
37.73333,-81.58333,5543,516
37.76667,-80.46667,5847,485
37.85,-81.983333,4467,1223
38.2,-81.366667,4588,1111
38.05,-81.81666700000001,4876,1004
39.53333,-80.35,6006,594
38.233333,-80.06666700000001,7325,146
39.45,-77.95,4807,1081
38.883333,-78.866667,5922,481
37.98333,-80.75,6598,300
37.98333,-80.68333,6542,249
39.45,-80.883333,5601,718
39.05,-78.96667,5291,803
39.666667,-79.95,5312,759
39.633333,-79.966667,5174,815
39.9,-80.75,5428,876
40.5,-80.616667,5941,600
37.966667,-81.15,5397,567
39.35,-81.43333299999999,4966,966
39.26667,-81.56667,5091,1038
39.016667,-79.766667,6113,469
38.666667,-80.216667,6146,297
40.15,-80.7,5563,778
37.583333,-81.533333,4951,876
38.2,-80.51666999999999,5968,392
38.666667,-81.716667,5190,917
39.35,-78.75,5416,816
39.35,-79.666667,5749,586
38.33333,-79.9,6953,250
38.41667,-80.0,7864,120
38.783333,-81.366667,5386,783
38.68333,-79.51666999999999,6624,297
38.23333,-80.88333,5824,516
38.666667,-80.716667,4883,980
39.433333000000005,-79.533333,6384,338
37.55,-80.53333,5761,480
39.1,-78.56666700000001,5613,636
38.483333,-80.466667,5825,434
38.53333,-80.41667,5735,464
40.266667,-80.65,5582,754
39.033333,-80.466667,5173,838
39.3,-80.76666999999999,5780,653
40.06667,-80.75,5313,926
37.8,-80.3,5672,530
37.683333000000005,-82.266667,4448,1274
42.61667,-89.06667,7238,629
44.333333,-91.93333299999999,7372,736
45.316666999999995,-92.383333,8756,457
45.1,-89.116667,9145,268
44.266667,-88.4,7721,572
43.03333,-89.43333,7601,516
43.3,-89.35,7671,515
46.6,-91.0,9150,250
43.483333,-89.733333,8248,387
46.783333,-90.833333,8987,211
43.466667,-88.833333,7575,500
42.5,-89.033333,6969,664
45.55,-90.95,9405,254
44.3,-91.233333,8178,477
45.116667,-91.5,8589,500
44.866667,-88.983333,8961,284
45.06667,-88.43333,8534,331
42.6,-89.383333,7630,573
45.95,-88.216667,9518,218
42.666667,-88.266667,7493,527
43.75,-90.78333,7833,551
43.05,-89.466667,7905,499
44.033333,-88.15,7815,534
44.616667,-88.75,8398,390
45.71667,-91.4,9343,489
45.28333,-88.2,8902,277
45.533333,-92.033333,8914,471
43.65,-89.2,7306,606
46.016667,-92.366667,8917,327
42.683333000000005,-90.116667,7496,581
44.133333,-91.55,7769,600
42.95,-90.116667,7709,523
46.333333,-91.25,8846,345
45.91667,-89.26666999999999,9286,253
44.86667,-91.48333000000001,8196,554
44.7,-92.6,8168,510
44.6,-90.966667,8543,430
43.733333,-88.43333299999999,7534,586
42.933333000000005,-88.833333,7419,588
46.5,-92.28333,9499,208
43.33333,-90.83333,8030,463
43.566666999999995,-91.233333,7178,706
43.216667,-88.15,7832,407
45.61667,-88.33333,9178,206
46.25,-91.8,9424,299
45.8,-92.66667,9032,372
44.513000000000005,-88.015,7963,463
46.46667,-90.5,9449,217
44.15,-89.516667,8282,441
43.3,-88.383333,7884,440
44.383333,-90.716667,8509,372
43.65,-90.333333,7997,486
45.216667,-91.133333,8764,361
